CMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -0.19, -0.04, "1.06377+(0.289715*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -0.04, 0.11, "1.08785+(0.891648*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.11, 0.254, "1.04746+(1.25882*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.254, 0.392, "1.6946+(-1.28896*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.392, 0.53, "1.12512+(0.163778*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.53, 0.668, "1.72217+(-0.962731*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.668, 0.806, "1.62854+(-0.822566*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.806, 0.8885, "1.97159+(-1.24818*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8885, 0.9155, "2.1429+(-1.44099*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9155, 0.9425, "-3.43645+(4.65333*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9425, 0.9695, "1.49584+(-0.579866*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9695, 0.9965, "1.75787+(-0.850148*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9965, 1.1, "0.912521"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -1.1, -0.93375, "1.19602"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.93375, -0.78625, "-0.370604+(-1.67777*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.78625, -0.64, "1.36927+(0.535102*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.64, -0.49, "0.5244+(-0.785004*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.49, -0.34, "0.744973+(-0.334857*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.34, -0.19, "0.846342+(-0.0367123*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.19, -0.04, "0.826468+(-0.14131*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.04, 0.11, "0.838475+(0.158856*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.11, 0.254, "0.831804+(0.219503*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.254, 0.392, "1.06941+(-0.715973*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.392, 0.53, "0.90327+(-0.292136*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.53, 0.668, "0.832128+(-0.157905*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.668, 0.806, "0.883936+(-0.235461*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.806, 0.8885, "1.89276+(-1.4871*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.8885, 0.9155, "0.431909+(0.157073*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9155, 0.9425, "-0.645368+(1.33378*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9425, 0.9695, "-0.3242+(0.99302*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9695, 0.9965, "-0.888719+(1.5753*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9965, 1.1, "0.681066"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -1.1, -0.93375, "0.463689"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.93375, -0.78625, "4.86755+(4.71632*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.78625, -0.64, "1.90803+(0.952215*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.64, -0.49, "1.10078+(-0.309107*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.49, -0.34, "1.62499+(0.760705*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.34, -0.19, "1.50125+(0.396779*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.19, -0.04, "1.46746+(0.218946*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.04, 0.11, "1.43422+(-0.612125*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.11, 0.254, "1.41685+(-0.454167*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.254, 0.392, "0.925212+(1.4814*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.392, 0.53, "1.26898+(0.604449*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.53, 0.668, "1.41617+(0.326716*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.668, 0.806, "1.30898+(0.487185*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.806, 0.8885, "-0.778342+(3.07692*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.8885, 0.9155, "2.24426+(-0.324996*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9155, 0.9425, "4.47322+(-2.75969*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9425, 0.9695, "3.8087+(-2.05463*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9695, 0.9965, "4.97673+(-3.2594*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9965, 1.1, "1.72873"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -1.1, -0.93375, "0.997685"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.93375, -0.78625, "0.997685+(0*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.78625, -0.64, "0.997685+(0*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.64, -0.49, "0.997685+(0*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.49, -0.34, "0.997685+(0*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.34, -0.19, "0.997685+(0*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.19, -0.04, "0.997685+(0*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.04, 0.11, "1.0158+(0.452769*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.11, 0.254, "1.15318+(-0.796167*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.254, 0.392, "1.01342+(-0.245951*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.392, 0.53, "0.988763+(-0.18304*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.53, 0.668, "0.642989+(0.469363*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.668, 0.806, "0.713732+(0.36346*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.806, 0.8885, "-0.151016+(1.43635*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.8885, 0.9155, "0.20337+(1.03749*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.9155, 0.9425, "1.44485+(-0.318572*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.9425, 0.9695, "1.47516+(-0.350737*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.9695, 0.9965, "2.46754+(-1.37433*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.9965, 1.1, "1.09801"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -1.1, -0.93375, "1.00233"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.93375, -0.78625, "1.00233+(0*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.78625, -0.64, "1.00233+(0*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.64, -0.49, "1.00233+(0*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.49, -0.34, "1.00233+(0*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.34, -0.19, "1.00233+(0*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.19, -0.04, "1.00233+(0*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.04, 0.11, "0.984131+(-0.454875*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.11, 0.254, "0.846109+(0.79987*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.254, 0.392, "0.986514+(0.247095*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.392, 0.53, "1.01129+(0.183892*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.53, 0.668, "1.35867+(-0.471546*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.668, 0.806, "1.2876+(-0.365151*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.806, 0.8885, "2.15637+(-1.44303*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.8885, 0.9155, "1.80034+(-1.04232*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.9155, 0.9425, "0.553086+(0.320054*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.9425, 0.9695, "0.522629+(0.352369*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.9695, 0.9965, "-0.474364+(1.38073*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.9965, 1.1, "0.901531"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -1.1, -0.93375, "1.19184"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.93375, -0.78625, "1.40943+(0.245247*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.78625, -0.64, "0.993629+(-0.283587*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.64, -0.49, "0.886894+(-0.450362*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.49, -0.34, "0.6337+(-0.967083*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.34, -0.19, "0.815166+(-0.43336*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.19, -0.04, "1.05776+(0.843433*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.04, 0.11, "1.0621+(0.952007*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.11, 0.254, "1.26601+(-0.901763*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.254, 0.392, "1.10362+(-0.262402*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.392, 0.53, "0.677989+(0.823382*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.53, 0.668, "1.59495+(-0.906732*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.668, 0.806, "1.54458+(-0.83133*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.806, 0.8885, "-1.6677+(3.15412*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.8885, 0.9155, "2.20459+(-1.2041*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.9155, 0.9425, "9.43926+(-9.10653*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.9425, 0.9695, "-5.09002+(6.30916*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.9695, 0.9965, "4.98976+(-4.08773*x)"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.9965, 1.1, "0.925193"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -1.1, -0.93375, "1.20346"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.93375, -0.78625, "1.27586+(0.0900818*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.78625, -0.64, "1.0611+(-0.183064*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.64, -0.49, "0.856623+(-0.502554*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.49, -0.34, "0.60844+(-1.00905*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.34, -0.19, "0.824963+(-0.372218*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.19, -0.04, "1.04239+(0.772117*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.04, 0.11, "1.05246+(1.02397*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.11, 0.254, "1.25912+(-0.854721*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.254, 0.392, "1.08033+(-0.15085*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.392, 0.53, "0.682793+(0.863284*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.53, 0.668, "1.62929+(-0.922567*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.668, 0.806, "1.69992+(-1.0283*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.806, 0.8885, "-1.70829+(3.20025*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.8885, 0.9155, "2.45754+(-1.48836*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.9155, 0.9425, "9.54898+(-9.23434*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.9425, 0.9695, "-5.29993+(6.52048*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.9695, 0.9965, "4.90757+(-4.00814*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.9965, 1.1, "0.922438"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -1.1, -0.93375, "1.18012"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.93375, -0.78625, "1.58724+(0.449593*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.78625, -0.64, "0.824706+(-0.520241*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.64, -0.49, "0.945953+(-0.330792*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.49, -0.34, "0.606247+(-1.02407*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.34, -0.19, "0.811114+(-0.421521*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.19, -0.04, "1.0536+(0.854729*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.04, 0.11, "1.05889+(0.98688*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.11, 0.254, "1.26185+(-0.858215*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.254, 0.392, "1.12386+(-0.314965*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.392, 0.53, "0.687338+(0.798616*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.53, 0.668, "1.58795+(-0.900654*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.668, 0.806, "1.53044+(-0.814562*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.806, 0.8885, "-2.1675+(3.77345*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.8885, 0.9155, "3.77805+(-2.91822*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.9155, 0.9425, "9.79679+(-9.49248*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.9425, 0.9695, "-5.19664+(6.41566*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.9695, 0.9965, "4.87541+(-3.97324*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.9965, 1.1, "0.926025"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -1.1, -0.93375, "0.954911"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.93375, -0.78625, "2.23814+(1.36442*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.78625, -0.64, "1.16194+(-0.00435559*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.64, -0.49, "0.928369+(-0.369306*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.49, -0.34, "0.642405+(-0.952905*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.34, -0.19, "0.832922+(-0.39256*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.19, -0.04, "1.07537+(0.883489*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.04, 0.11, "1.07914+(0.977593*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.11, 0.254, "1.28661+(-0.908523*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.254, 0.392, "1.12359+(-0.266714*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.392, 0.53, "0.675294+(0.876895*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.53, 0.668, "1.6729+(-1.00537*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.668, 0.806, "1.51331+(-0.766468*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.806, 0.8885, "-1.7133+(3.23676*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.8885, 0.9155, "2.3163+(-1.29852*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.9155, 0.9425, "9.54496+(-9.19438*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.9425, 0.9695, "-5.15219+(6.39942*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.9695, 0.9965, "5.10554+(-4.18101*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.9965, 1.1, "0.930197"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -1.1, -0.93375, "1.36087"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.93375, -0.78625, "0.703953+(-0.707517*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.78625, -0.64, "0.850363+(-0.521305*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.64, -0.49, "0.851599+(-0.519373*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.49, -0.34, "0.6263+(-0.979168*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.34, -0.19, "0.800063+(-0.468099*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.19, -0.04, "1.04278+(0.809346*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.04, 0.11, "1.04761+(0.93024*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.11, 0.254, "1.2485+(-0.896022*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.254, 0.392, "1.08663+(-0.258735*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.392, 0.53, "0.680294+(0.777839*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.53, 0.668, "1.52862+(-0.822774*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.668, 0.806, "1.57123+(-0.886561*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.806, 0.8885, "-1.6289+(3.08382*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.8885, 0.9155, "2.10952+(-1.12374*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.9155, 0.9425, "9.34943+(-9.03189*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.9425, 0.9695, "-5.03718+(6.23242*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.9695, 0.9965, "4.89128+(-4.00839*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.9965, 1.1, "0.894473"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -1.1, -0.93375, "1.32464"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.93375, -0.78625, "1.4958+(0.196763*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.78625, -0.64, "0.984053+(-0.454111*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.64, -0.49, "0.919635+(-0.554765*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.49, -0.34, "0.636343+(-1.13291*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.34, -0.19, "0.825652+(-0.576118*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.19, -0.04, "1.0747+(0.734683*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.04, 0.11, "1.07915+(0.845913*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.11, 0.254, "1.28429+(-1.01896*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.254, 0.392, "1.12878+(-0.406704*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.392, 0.53, "0.670759+(0.761707*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.53, 0.668, "1.55482+(-0.906332*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.668, 0.806, "1.5063+(-0.8337*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.806, 0.8885, "-1.03052+(2.31372*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.8885, 0.9155, "1.70418+(-0.764165*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9155, 0.9425, "8.42222+(-8.10228*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9425, 0.9695, "-5.80592+(6.9939*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9695, 0.9965, "3.46375+(-2.56739*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9965, 1.1, "0.914011"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -1.1, -0.93375, "1.06303"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.93375, -0.78625, "1.32564+(0.292259*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.78625, -0.64, "1.0029+(-0.118225*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.64, -0.49, "0.85513+(-0.349114*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.49, -0.34, "0.631128+(-0.806261*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.34, -0.19, "0.804985+(-0.294918*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.19, -0.04, "1.04131+(0.948875*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.04, 0.11, "1.04555+(1.05487*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.11, 0.254, "1.24827+(-0.788097*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.254, 0.392, "1.0792+(-0.122467*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.392, 0.53, "0.68499+(0.883176*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.53, 0.668, "1.63384+(-0.907106*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.668, 0.806, "1.58168+(-0.829018*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.806, 0.8885, "-2.28554+(3.96902*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.8885, 0.9155, "2.6898+(-1.63069*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9155, 0.9425, "10.4253+(-10.0802*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9425, 0.9695, "-4.39573+(5.64506*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9695, 0.9965, "6.46947+(-5.56195*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9965, 1.1, "0.936038"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -1.1, -0.93375, "1.18201"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.93375, -0.78625, "1.58917+(0.450372*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.78625, -0.64, "0.954671+(-0.356625*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.64, -0.49, "0.872765+(-0.484602*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.49, -0.34, "0.614395+(-1.01189*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.34, -0.19, "0.801391+(-0.461899*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.19, -0.04, "1.03833+(0.785167*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.04, 0.11, "1.04427+(0.933587*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.11, 0.254, "1.24083+(-0.853328*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.254, 0.392, "1.06851+(-0.174884*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.392, 0.53, "0.672765+(0.834659*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.53, 0.668, "1.58641+(-0.88919*x)"
